,fLength,fWidth,fConc1,fM3Long,fAlpha,fDist,class
3655,111.329,79.5023,0.1279,85.7235,81.6471,417.99300000000005,1
3656,33.5107,10.8591,0.2435,28.949,9.962,87.8559,1
3657,16.0252,12.2164,0.4361,10.511,33.6311,216.617,1
3658,76.0232,29.7304,0.1322,-48.2333,85.4055,178.372,1
3659,104.79,6.6169,0.242,-75.3608,72.2326,89.867,1
3660,41.6954,21.7415,0.1652,22.6072,35.786,232.635,1
3661,20.6343,7.0359,0.4098,13.0967,79.2518,195.738,0
3662,36.3999,17.965,0.2087,18.6928,1.711,162.041,0
3663,38.3941,11.1133,0.2061,31.6293,19.2056,202.6838,1
3664,42.8365,18.4889,0.131,-25.1251,0.1562,197.162,0
3665,44.2587,17.7969,0.1939999999999999,-17.2116,2.5856,280.737,0
3666,97.7697,52.4273,0.0364,78.9373,2.596,270.252,0
3667,29.7438,10.4525,0.3058,17.0366,85.8689,225.152,1
3668,19.1072,12.2813,0.3379,-14.6245,3.6579,170.516,0
3669,36.9368,24.6979,0.1282,-20.8241,2.4152,158.046,0
3670,43.7087,8.7507,0.2168,26.8893,44.449,131.219,1
3671,108.8311,20.0206,0.0914,-53.1948,81.1956,60.374,1
3672,17.5083,9.0354,0.4265,-14.5158,47.8106,223.3983,1
3673,23.9171,18.1469,0.2735,17.364,49.1736,139.3916,1
3674,239.756,88.07600000000001,0.0618,-274.828,17.882,283.184,1
3675,36.8715,17.2797,0.1906,19.8299,0.8432,133.207,0
3676,112.2986,21.9795,0.1474,65.15,48.6832,248.8239,1
3677,19.616,9.3591,0.3125,-7.9044,19.615,193.498,1
3678,36.2873,11.8537,0.2406,8.9505,74.93,79.1382,1
3679,23.9597,12.4518,0.242,3.1424,14.77,83.2785,0
3680,129.785,123.258,0.0139,60.5648,58.0238,220.978,0
3681,23.6245,12.651,0.2564,9.9205,9.529,175.905,0
3682,167.8057,81.3627,0.0475,-70.4816,68.6247,370.789,1
3683,16.8342,11.3774,0.315,-5.9263,26.726,204.33900000000003,0
3684,22.7536,11.4044,0.3937,16.5941,3.474,221.445,1
3685,94.5228,37.9375,0.1564,65.5511,72.0735,150.495,1
3686,32.4786,20.6876,0.1945,-16.8125,5.956,176.953,0
3687,67.4472,63.9595,0.0646,55.3976,22.804,308.2935,1
3688,32.7685,13.3518,0.1689999999999999,-33.6999,13.2406,73.0136,1
3689,34.1392,18.3298,0.2576,16.5571,13.7301,112.276,0
3690,99.2092,88.6612,0.0862,64.21,2.8,256.68,1
3691,99.216,18.9374,0.1225,49.4839,6.308,137.73,1
3692,24.3134,16.608,0.1817,-5.1129,11.9691,171.53,0
3693,29.5837,24.2199,0.1623,-26.379,26.5125,224.796,1
3694,26.5854,12.0168,0.2852,13.8107,66.837,258.36,1
3695,35.0345,22.609,0.1572,22.7941,10.7911,187.215,0
3696,139.3765,69.404,0.1064,66.8149,62.7848,321.562,1
3697,26.0619,16.3988,0.2118,-28.3409,78.6412,56.8306,1
3698,65.5538,27.4586,0.1181,-48.3863,24.2006,75.4398,1
3699,40.1304,18.5129,0.1609,20.2096,13.0774,224.166,0
3700,53.7448,9.3292,0.1941,-32.0804,66.732,112.247,1
3701,13.2555,10.6448,0.4346,3.7382,71.43,138.516,0
3702,25.9304,18.1375,0.2671,8.95,16.0581,165.292,0
3703,35.8905,17.5004,0.161,35.2778,19.3813,223.303,1
3704,97.719,24.3828,0.0846,65.6536,42.1686,247.5211,1
3705,134.1794,78.8633,0.0936,144.882,72.6378,363.1135,1
3706,68.6335,16.0096,0.1584,67.3983,4.3673,201.438,0
3707,8.2311,7.8292,0.4696,3.783,36.76,177.9393,1
3708,54.606,20.2238,0.1129,48.3009,0.8763,262.016,0
3709,54.1887,19.8522,0.1602,49.1292,13.905,215.08,0
3710,25.8068,14.3297,0.2808,-8.504,30.6401,229.404,0
3711,24.8882,7.8008,0.4472,14.8384,38.8998,77.8319,1
3712,27.9238,20.4816,0.148,17.6725,81.4656,62.1731,0
3713,51.5102,10.0816,0.2265,28.1719,45.806,163.57399999999998,1
3714,39.2546,35.7186,0.0938,-28.0878,86.2934,65.6288,0
3715,22.1436,17.8129,0.2719,17.3968,14.469,155.124,0
3716,48.3573,15.6513,0.2534,-57.4251,56.0701,229.906,1
3717,32.3414,14.4724,0.2213,29.0293,9.1118,247.191,0
3718,79.7636,39.5237,0.0838,54.1323,6.664,334.836,0
3719,58.0899,14.4724,0.1596,31.8672,12.6816,302.801,0
3720,12.9823,11.2207,0.4074,-5.9379,66.0433,168.265,0
3721,55.4763,27.6942,0.0933,45.0828,3.0860000000000003,214.333,0
3722,17.06,12.8467,0.354,6.2169,0.843,195.902,1
3723,124.496,30.9829,0.0997,98.4828,88.58200000000001,97.1847,0
3724,42.5159,10.6929,0.2629,40.5346,85.3938,217.612,1
3725,77.1621,30.2821,0.0689,58.3096,11.476,242.005,0
3726,37.3547,26.4566,0.1208,18.768,65.02199999999999,236.951,1
3727,20.4846,12.2888,0.2514,9.8383,25.044,141.543,0
3728,21.7265,6.7179,0.4264,-13.4709,27.722,148.094,0
3729,80.9421,26.7498,0.0911,-68.6328,79.3674,245.044,1
3730,22.7496,12.5323,0.2822,18.3082,13.8325,188.477,1
3731,17.6021,9.474,0.5017,-13.1921,11.993,137.412,1
3732,9.9536,7.1107,0.3058,7.3527,50.6512,60.8781,1
3733,27.0181,6.8552,0.3203,16.0717,5.316,191.225,1
3734,33.1342,15.7709,0.2204,-19.5589,22.9622,252.877,0
3735,16.980999999999998,11.3089,0.4763,12.7524,33.2622,227.898,1
3736,37.1941,22.1046,0.1666,-13.7916,4.9759,78.257,0
3737,222.238,87.3398,0.1234,-82.4761,63.245,249.948,1
3738,13.0157,10.6817,0.4884,3.4689,1.817,169.195,1
3739,56.9366,10.2765,0.2034,45.1287,53.2187,262.199,1
3740,19.8446,17.6904,0.2126,-8.0277,23.0443,159.264,1
3741,23.1649,16.3238,0.2832,3.7574,12.968,243.848,1
3742,79.7275,28.2803,0.1035,68.21,7.103,222.653,0
3743,101.66,19.734,0.1691,-37.8247,6.6869,342.783,1
3744,150.395,53.5461,0.0717,-78.5395,14.623,270.337,1
3745,39.2703,16.244,0.2482,-12.0385,12.605,125.972,0
3746,175.0354,24.5739,0.2373,-126.9102,17.664,212.1461,1
3747,29.6542,16.3767,0.261,24.3083,25.558000000000003,250.509,0
3748,24.5623,0.0,0.4368,16.9511,77.6551,186.17,0
3749,36.779,11.1515,0.326,22.4575,28.694000000000003,74.9453,1
3750,15.3404,14.7401,0.3569,9.0276,64.4174,220.1388,1
3751,30.9455,13.7934,0.1982,18.9405,63.926,253.536,0
3752,28.9911,11.7773,0.2593,-12.3821,6.3297,246.6,0
3753,21.3528,6.7475,0.4449,14.5437,43.607,62.2795,0
3754,97.1493,34.31,0.079,81.9049,1.94,334.315,0
3755,25.6262,13.4525,0.2484,-17.0353,84.681,185.9108,1
3756,60.5409,14.2346,0.1544,-11.6876,87.738,139.35399999999998,1
3757,67.2183,24.5772,0.1708,62.1634,45.402,243.628,1
3758,27.8675,6.8238,0.3004,17.9717,8.5878,141.871,0
3759,22.1773,12.7998,0.316,14.8564,20.288,153.273,0
3760,17.3371,11.4607,0.4573,10.5042,4.3202,241.61,1
3761,29.777,9.475,0.2148,21.9444,78.5463,175.1842,1
3762,18.2802,10.9045,0.3811,8.5354,62.513000000000005,219.8536,1
3763,110.122,66.2243,0.0424,92.0877,74.6908,264.949,1
3764,46.9136,8.9994,0.2243,34.5445,66.9732,111.0806,1
3765,87.4915,30.701,0.075,91.366,6.481,215.939,0
3766,76.0524,21.1749,0.1694,60.2731,0.792,254.048,0
3767,17.5567,10.2585,0.3781,-9.1216,20.564,174.83700000000002,0
3768,134.97899999999998,111.427,0.1087,-142.65,88.2932,282.30400000000003,1
3769,18.3173,17.0593,0.2897,6.6176,26.241,162.131,0
3770,104.1424,63.3865,0.1394,65.0565,81.5241,368.293,1
3771,82.8129,27.0704,0.242,28.3339,2.569,358.141,0
3772,25.0559,22.8667,0.1839,20.7251,30.6349,51.8346,0
3773,71.9732,22.5107,0.1037,63.4685,1.7301,273.148,0
3774,29.1262,0.0,0.3328,12.634,70.884,219.977,1
3775,23.614,19.1553,0.1862,-21.1006,33.824,230.732,0
3776,17.3282,10.9182,0.3547,-5.5946,82.2683,184.299,0
3777,27.9449,11.6227,0.2704,15.2992,49.5158,213.394,1
3778,43.5661,9.2109,0.2001,29.5956,58.43899999999999,89.5657,1
3779,20.6835,6.3427,0.4073,17.3733,31.7306,186.3238,1
3780,25.3165,5.7908,0.3254,16.4772,41.1638,103.1442,1
3781,18.1043,14.3997,0.3634,15.6644,42.881,126.574,0
3782,16.7429,10.9776,0.3763,-7.5574,20.2043,144.856,0
3783,48.3725,8.7244,0.2724,27.234,2.3339,295.011,1
3784,85.7914,23.9698,0.079,75.0356,10.3207,261.0096,1
3785,52.1403,20.254,0.1019,20.9483,0.1304,163.02700000000002,0
3786,92.7021,47.9376,0.0742,42.7788,29.262,26.6519,1
3787,85.5376,14.5196,0.1792,68.295,87.2812,77.4157,1
3788,22.4461,1.7177,0.4383,-4.5425,18.4254,211.4323,1
3789,19.9142,12.9894,0.2532,5.8693,53.016000000000005,49.0425,0
3790,74.9872,19.1171,0.2283,-81.5713,65.8553,233.7764,1
3791,155.9743,43.4603,0.0756,-91.7487,64.0311,280.5655,1
3792,20.2649,10.1755,0.375,15.5583,19.359,124.867,0
3793,93.6783,37.3368,0.0573,75.7577,0.667,286.915,0
3794,17.5783,10.550999999999998,0.38,0.4974,19.37,55.0786,0
3795,20.3858,10.6093,0.3341,16.844,27.036,100.209,0
3796,58.649,11.4742,0.2406,40.9113,5.308,254.139,0
3797,22.1439,8.3309,0.3573,-5.2187,63.885,139.987,1
3798,35.4709,9.4004,0.2293,25.0851,63.2829,71.4087,1
3799,44.4402,10.4281,0.2744,23.0425,19.7216,167.4829,1
3800,179.99200000000002,75.4342,0.069,-114.388,5.1421,204.152,1
3801,68.9956,16.3591,0.1938,70.2504,6.3649,237.727,0
3802,86.5636,36.8235,0.0809,60.9768,2.643,306.55,0
3803,37.1028,16.6473,0.2269,31.1018,71.6362,80.1942,1
3804,83.6943,33.9954,0.07,67.6436,7.9368,258.032,0
3805,29.1329,12.3735,0.1964,-13.8276,1.2986,96.2698,0
3806,80.7442,34.7793,0.0583,66.1839,3.0108,207.337,0
3807,26.4957,19.7704,0.1915,21.2692,57.543,125.776,0
3808,19.8537,16.559,0.2546,-11.2684,41.838,211.925,0
3809,38.7641,20.0218,0.1543,-21.701,19.7802,136.965,1
3810,63.3502,19.559,0.1317,53.4626,50.283,281.47700000000003,1
3811,157.9876,82.8141,0.2174,-138.2061,27.9254,387.7986,1
3812,14.1721,7.737,0.3027,24.1343,33.111,124.4584,1
3813,149.9342,106.3089,0.0608,-131.7015,7.819,283.9535,1
3814,13.1359,10.339,0.396,-3.1469,11.358,119.5666,1
3815,97.6544,13.8457,0.2912,62.298,42.765,167.128,1
3816,180.7107,43.4046,0.0392,67.5287,33.9,125.6218,1
3817,25.076,12.7537,0.2726,10.8683,4.506,154.744,0
3818,17.8481,10.5084,0.3381,-10.9999,10.016,109.651,1
3819,217.9767,81.4307,0.0015,-150.8968,28.1002,152.8108,1
3820,54.623000000000005,21.7267,0.0996,-27.6313,11.24,235.292,0
3821,36.4436,28.6626,0.1366,26.6066,16.04,170.783,0
3822,41.0,20.834,0.1325,-30.1779,11.4501,167.28400000000002,0
3823,25.0085,11.9252,0.221,10.7495,1.845,147.276,0
3824,47.4777,18.7244,0.1338,35.3095,13.161,162.981,0
3825,43.949,8.2965,0.2133,16.0698,26.8478,121.1938,1
3826,44.6665,23.6658,0.1361,21.4992,1.3387,113.882,1
3827,13.2519,10.7242,0.4139,2.5132,21.265,197.845,1
3828,21.3477,12.5351,0.2274,-7.3783,2.7625,196.938,0
3829,111.055,28.6254,0.1175,43.8447,0.261,337.155,0
3830,45.214,6.4831,0.25,35.0169,0.4413,181.4927,1
3831,24.5633,14.4679,0.2758,14.1999,27.221,174.00400000000002,0
3832,36.709,8.9501,0.2483,24.3041,52.3632,252.0723,1
3833,89.7407,55.2323,0.2259,-84.5774,0.3692,332.4956,1
3834,80.2771,42.3175,0.0571,88.3076,5.912999999999999,178.57299999999998,0
3835,107.215,95.9015,0.2159,122.831,85.4025,149.57399999999998,1
3836,84.6767,27.4389,0.0823,45.2713,6.325,285.149,0
3837,22.0196,16.3985,0.2582,14.5276,5.602,204.254,0
3838,19.3309,7.4555,0.4463,-4.6025,13.369000000000002,160.851,0
3839,96.7193,33.6874,0.0711,80.4982,2.0169,326.507,0
3840,41.1061,17.0662,0.1842,23.4627,0.4014,217.195,0
3841,45.2264,23.9562,0.1512,-28.645,49.0018,266.532,1
3842,52.6492,11.3782,0.1586,17.2121,67.893,108.845,1
3843,101.9189,50.8736,0.0565,2.4132,19.2345,252.7561,1
3844,18.8406,12.7065,0.305,13.6196,4.5583,133.906,0
3845,22.939,14.5959,0.2806,-9.6642,47.847,193.412,0
3846,19.2987,7.4549,0.4477,5.6973,2.182,129.42600000000002,0
3847,48.8798,8.9369,0.2243,-30.0191,63.2183,62.6215,1
3848,24.5661,17.715,0.1909,18.4396,11.018,193.054,0
3849,118.7205,82.88799999999999,0.0634,-82.4181,23.601,331.8047,1
3850,30.3325,23.707,0.1847,29.9378,6.8354,45.3717,0
3851,103.92,67.5348,0.0693,-73.643,16.945999999999998,372.675,1
3852,66.0896,16.8242,0.2181,71.255,8.2426,220.549,0
3853,59.4168,8.8394,0.2084,-18.1743,88.9233,207.0121,1
3854,26.3797,9.1958,0.348,22.156,83.8058,141.373,1
3855,22.6959,15.7024,0.3199,13.8633,13.3733,181.641,0
3856,29.3609,15.7365,0.2053,-24.532,4.75,74.9062,0
3857,27.4186,15.3147,0.1726,-16.4776,4.681,198.652,0
3858,173.832,20.7553,0.2607,-133.812,41.8462,195.129,1
3859,92.7752,1.141,0.3533,-66.2954,3.0299,326.514,0
3860,167.85,12.7221,0.2381,-137.192,73.7502,64.9418,0
3861,20.4474,15.1399,0.3138,2.013,31.0795,152.921,1
3862,12.8823,11.3427,0.4183,-7.8405,56.408,113.423,1
3863,45.2953,10.8189,0.1577,21.4259,4.313,230.252,0
3864,44.0616,15.8301,0.1657,-32.1363,4.166,220.731,0
3865,20.6646,12.6322,0.3304,15.338,54.346,244.19,1
3866,22.5585,17.1438,0.1879,-5.9434,9.3268,184.7,0
3867,49.8633,21.9727,0.1028,32.1426,77.711,240.215,1
3868,268.5557,134.0939,0.0541,113.3479,75.2391,116.3868,1
3869,45.0083,22.6768,0.1591,35.8661,1.511,243.302,0
3870,41.0476,23.8253,0.1121,23.1823,6.121,123.831,0
3871,18.183,10.5409,0.3006,-9.4181,26.4593,175.861,0
3872,113.725,40.6034,0.2,48.2941,20.2614,250.023,1
3873,59.534,27.4756,0.1403,42.0865,6.0118,269.094,0
3874,18.079,12.8957,0.305,-8.3347,88.9075,40.5485,0
3875,33.865,15.482,0.1905,9.6728,3.6166,187.48,0
3876,12.9833,10.3418,0.5235,6.0277,23.45,101.021,0
3877,36.4863,21.6622,0.1632,-30.5613,50.9886,1.2826,1
3878,35.6466,29.5726,0.1251,19.1695,88.9949,187.4824,1
3879,114.791,32.3719,0.1761,115.441,19.4063,257.969,1
3880,87.9035,25.3183,0.172,38.0092,3.7892,312.446,0
3881,12.6919,11.7118,0.3718,7.1163,76.277,149.275,0
3882,55.839,9.8041,0.1499,41.0224,87.8207,187.4317,1
3883,81.0356,31.4194,0.1401,-52.0923,3.3315,377.694,0
3884,196.471,33.3466,0.1491,-95.24,25.071,171.562,1
3885,20.7678,7.1927,0.3596,8.1084,12.8604,212.873,0
3886,32.2029,27.8573,0.1242,12.7336,15.646,148.293,0
3887,23.7871,13.4529,0.3097,-14.5591,4.575,107.02,0
3888,13.0557,10.9159,0.4502,5.2668,74.1884,175.67700000000002,0
3889,25.1224,14.8738,0.2805,10.4656,5.0428,173.12099999999998,0
3890,31.1134,21.4521,0.1422,18.2,65.437,50.7078,0
3891,31.3791,20.9045,0.1958,29.2661,79.437,222.872,1
3892,201.09,82.5347,0.0531,-188.032,73.6304,340.516,1
3893,110.552,26.6965,0.1035,39.1115,0.0031,307.387,0
3894,90.3632,29.9861,0.0732,82.802,3.801,259.733,0
3895,52.1322,24.8487,0.1601,25.5667,58.488,71.6604,1
3896,66.0024,12.6632,0.1744,63.3203,58.555,186.794,0
3897,56.4667,36.4966,0.1951,-42.0615,13.9788,123.395,1
3898,9.9934,9.6712,0.5119,-3.6318,4.3004,185.3731,1
3899,15.1434,11.7337,0.4471,2.8942,49.8144,179.1399,1
3900,172.56599999999997,44.289,0.1186,-185.264,27.4831,109.322,1
3901,101.308,67.1717,0.1285,-122.331,48.32899999999999,106.205,1
3902,31.0848,11.3446,0.4752,29.7864,45.0838,159.1431,1
3903,51.4841,17.6218,0.144,-17.2838,51.603,134.194,1
3904,38.1462,14.2061,0.2359,25.1101,1.4627,228.445,0
3905,26.2755,8.9079,0.2757,14.5442,7.3189,236.3672,1
3906,20.6454,6.839,0.4545,14.9016,2.7533,175.99200000000002,0
3907,16.9849,11.3052,0.2924,6.9044,9.527,182.602,0
3908,81.7075,44.6295,0.1001,-55.2433,8.9721,380.447,0
3909,12.7778,11.5781,0.3846,7.2991,80.0492,174.695,0
3910,24.7271,14.5628,0.246,-14.9319,79.5231,203.767,1
3911,22.3628,15.4505,0.2737,2.0184,63.5531,149.4754,1
3912,22.3943,19.3554,0.2491,-20.0166,55.88399999999999,44.9015,0
3913,48.4126,15.4321,0.2018,31.4549,10.9987,155.285,0
3914,95.6197,34.7412,0.0965,54.1704,28.5503,210.982,0
3915,51.0625,21.492,0.1183,-37.1419,4.629,159.512,0
3916,85.1442,54.1205,0.0975,-34.8499,24.995,346.9943,1
3917,79.3857,8.6417,0.1332,49.8534,74.5841,182.4297,1
3918,150.3933,73.1013,0.1785,151.6986,42.0937,239.0954,1
3919,81.6759,20.2684,0.1253,41.9518,33.4059,249.5863,1
3920,17.8221,10.7634,0.3012,9.5784,23.8976,110.593,0
3921,26.8595,20.5946,0.2152,-20.0014,3.9848,205.498,0
3922,28.2476,20.1907,0.2438,-7.3477,9.5917,122.118,0
3923,29.0118,8.9542,0.2892,20.7211,69.4242,134.3166,1
3924,62.4718,32.7889,0.0653,29.4005,6.667999999999999,255.422,0
3925,103.4757,58.4407,0.0501,-91.3545,3.7635,29.5948,1
3926,26.2912,14.2649,0.2342,-23.4458,23.678,111.243,0
3927,26.667,18.8955,0.2005,-21.2795,85.6473,111.335,1
3928,73.7136,29.2628,0.1149,52.6815,12.2293,244.394,0
3929,92.7481,49.2103,0.1178,-67.9887,37.0921,391.7841,1
3930,117.879,18.6235,0.1709,133.877,3.408,227.08,0
3931,49.0702,11.078,0.2006,37.3822,40.215,236.19,1
3932,21.2362,6.9481,0.4007,-12.3834,30.5302,157.97799999999998,0
3933,10.4161,10.0996,0.2659,13.1852,52.0483,264.9734,1
3934,104.28,21.5432,0.1705,-92.4504,21.912,160.289,1
3935,200.656,74.7154,0.2208,131.74200000000002,39.7586,307.24,1
3936,44.2526,15.6477,0.2336,39.5971,7.6218,169.222,0
3937,75.609,74.4328,0.1699,35.9985,8.8103,235.5925,1
3938,39.3421,20.8675,0.1299,20.3496,1.8662,197.644,0
3939,58.136,21.855,0.105,49.4716,15.462,218.522,0
3940,21.5684,9.8547,0.3668,-13.8627,16.1003,71.1814,0
3941,17.666,11.1267,0.2646,21.2237,61.3469,150.4692,1
3942,64.581,22.5359,0.0849,55.5506,2.8079,225.199,0
3943,64.01899999999999,14.5526,0.2339999999999999,-47.3413,11.1604,266.2613,1
3944,24.0413,17.6134,0.2689999999999999,-6.0435,87.1172,140.843,0
3945,18.2898,7.6596,0.4358,6.5507,28.3315,226.1827,1
3946,19.4671,11.0041,0.3356,17.5085,16.8715,143.483,0
3947,28.5512,12.9598,0.2368,17.4463,2.4627,266.666,0
3948,54.9902,18.0423,0.1822,60.2784,12.1284,290.8277,1
3949,17.2761,17.1898,0.2914,1.225,25.764,144.187,0
3950,23.963,13.2284,0.449,4.9894,46.8327,150.5387,1
3951,121.638,47.1142,0.0319,-92.407,6.2392,107.13,1
3952,45.2271,20.198,0.1009,-27.1633,10.09,217.413,0
3953,39.6962,9.1125,0.2436,15.9036,50.3712,175.1309,1
3954,139.01,75.7862,0.1363,-47.5591,72.1272,281.683,1
3955,28.37,13.9436,0.2184,17.5741,69.3172,229.2602,1
3956,138.99200000000002,24.5973,0.0997,-139.622,35.6855,134.842,1
3957,46.9412,44.2798,0.055,-21.9605,15.6243,153.5856,1
3958,67.0729,22.3921,0.2383,53.4776,7.7098,362.946,0
3959,16.0384,14.3239,0.33,12.4553,40.1421,99.9747,1
3960,34.3248,9.9475,0.3776,-18.2595,12.7435,165.9016,1
3961,61.9038,26.3782,0.1018,55.2088,4.76,245.205,0
3962,26.0604,11.7726,0.2962,-7.9213,84.1351,124.255,0
3963,55.5272,12.6516,0.2528,36.7524,13.331,166.405,0
3964,51.9072,36.4683,0.0996,9.1686,30.4817,232.841,1
3965,287.7708,35.2639,0.2743,199.2069,24.9144,130.3047,1
3966,23.137,17.6869,0.2164,7.5158,82.2627,82.8534,0
3967,21.3846,10.917,0.3934,11.5245,2.4229,106.8258,1
3968,40.0276,31.8033,0.0822,17.2156,19.335,153.969,0
3969,13.0105,11.1066,0.4275,6.1336,69.383,194.141,0
3970,77.2826,31.1825,0.1755,41.573,72.5661,138.6419,1
3971,29.4437,17.2949,0.2427,20.6289,20.244,87.6333,0
3972,65.7726,28.8034,0.1418,44.5275,3.8848,321.626,0
3973,27.2918,17.8596,0.1763,25.5889,17.5042,202.691,0
3974,118.743,27.2006,0.0912,70.7675,9.051,183.074,1
3975,34.2352,16.4455,0.1709,13.0574,74.421,86.2714,1
3976,21.6327,17.2218,0.2246,9.6019,10.615,186.555,0
3977,99.0964,36.6325,0.0771,108.833,0.983,161.938,0
3978,27.3592,6.8908,0.3601,17.4007,51.723,198.511,0
3979,61.2341,12.9794,0.2079,53.679,5.7324,146.189,0
3980,18.7164,9.7296,0.4191,2.0698,44.4721,177.7257,1
3981,64.4071,23.9433,0.1219,57.5182,4.8251,238.272,0
3982,52.4535,35.8114,0.1153,-9.638,78.344,292.2953,1
3983,25.8321,7.2485,0.2325,28.1198,70.5676,249.4178,1
3984,28.0763,11.5446,0.3546,-13.3586,66.6388,203.8629,1
3985,38.8369,6.5104,0.487,2.5094,16.1763,193.5013,1
3986,107.666,24.2818,0.2106,-72.654,31.598000000000003,103.827,1
3987,13.9134,4.3956,0.471,8.9533,64.8448,166.8104,1
3988,27.1484,16.1983,0.1794,-17.2897,11.7518,93.8352,0
3989,249.5054,24.6661,0.1287,-257.6876,33.6345,126.6935,1
3990,25.22,21.0414,0.1675,22.2114,51.835,213.01,0
3991,69.3249,25.5888,0.12,-56.3247,48.3789,238.0608,1
3992,32.5567,25.388,0.138,18.3276,2.952,101.115,0
3993,22.2257,0.0,0.4477,0.0,28.526,59.1405,0
3994,26.3704,23.7704,0.2055,16.3819,25.8302,202.039,1
3995,25.7686,20.9172,0.1939,15.2884,17.4523,84.57799999999999,0
3996,22.448,14.5589,0.2108,21.6927,20.0817,149.5562,1
3997,14.3892,12.765999999999998,0.3174,-11.9048,60.2567,148.7113,1
3998,12.8393,11.4287,0.4118,-8.2459,5.316,146.025,0
3999,29.3521,11.7254,0.1812,-20.668000000000003,47.1879,107.699,0
4000,170.53900000000002,47.8698,0.0855,134.901,23.122,189.469,1
4001,201.777,65.8168,0.0544,109.891,73.3694,184.751,1
4002,22.414,7.7158,0.3397,-34.795,53.737,112.6728,1
4003,15.5126,11.3515,0.4541,-3.1136,25.1926,144.309,0
4004,21.8131,11.6784,0.3301,12.2768,26.743,103.794,1
4005,47.7734,9.7269,0.2014,11.4478,54.7763,239.245,1
4006,23.7368,11.5514,0.4111,16.2873,30.194000000000003,181.687,0
4007,48.3574,12.0112,0.1702,34.0193,68.528,215.271,1
4008,58.6792,26.0154,0.141,51.1059,14.967,269.606,0
4009,30.1359,10.9027,0.3763,16.3565,7.675,202.662,0
4010,19.295,14.1814,0.2957,-17.9627,69.122,111.184,0
4011,15.5815,12.8089,0.369,23.0532,51.4362,106.8125,1
4012,143.8199,32.7043,0.0691,89.8372,27.4639,208.36900000000003,1
4013,78.6022,16.852,0.144,69.495,43.552,208.574,1
4014,35.6207,22.194000000000003,0.1641,-2.5227,32.5405,137.7918,1
4015,51.3321,37.0206,0.1409,51.4662,46.9568,263.925,1
4016,95.6747,39.4454,0.0542,82.3899,3.175,282.92900000000003,0
4017,23.0323,1.6469999999999998,0.3761,-7.9269,34.8118,152.8259,1
4018,41.2576,12.722,0.282,-18.5681,39.3094,227.6133,1
4019,28.1836,21.694000000000003,0.2113,22.3198,45.4106,207.581,0
4020,68.8385,20.3591,0.0794,20.4918,37.676,93.6038,1
4021,16.9619,7.3198,0.5685,-5.5395,82.7575,113.965,0
4022,34.1331,10.3323,0.2421,-9.174,66.2011,205.1762,1
4023,93.7639,48.9676,0.1156,-92.6311,2.8296,329.8009,1
4024,44.4555,15.7917,0.2834,30.4447,7.651,299.782,0
4025,22.6248,16.3387,0.2702,16.6275,27.009,205.239,1
4026,103.6049,20.4311,0.0843,-54.5048,40.9715,73.3252,1
4027,33.9614,15.6924,0.1876,-20.5809,2.818,194.574,0
4028,92.8941,20.3707,0.1913,-63.5193,39.6602,179.8664,1
4029,39.799,7.3193,0.3025,-19.3096,2.609,226.427,0
4030,20.4262,8.99,0.3956,-13.2272,61.917,118.875,1
4031,189.3982,53.6635,0.0647,79.4782,80.2115,298.127,1
4032,25.6714,10.537,0.2962,20.009,9.5272,183.312,0
4033,20.5839,12.8876,0.2648,12.7741,26.586,199.96,0
4034,24.5359,11.5548,0.3142,20.2753,66.8673,219.649,1
4035,12.9512,11.0321,0.4581,7.0344,68.3731,204.969,1
4036,107.5196,68.3487,0.0413,107.1643,65.0531,135.75799999999998,1
4037,26.1936,11.8624,0.2442,-9.8535,27.5998,141.612,0
4038,27.8148,24.776,0.2006,-13.5718,2.3480000000000003,182.969,0
4039,49.572,15.4848,0.1209,-21.1715,27.711,240.566,1
4040,74.7209,29.5317,0.1211,68.8218,18.969,226.081,0
4041,16.024,11.4506,0.3946,-4.8154,19.4794,114.037,0
4042,201.2789,88.221,0.278,-166.2354,11.8913,317.1464,1
4043,126.328,26.6941,0.2072,113.1126,5.6993,207.8295,1
4044,227.071,68.9698,0.1276,-169.42,75.756,286.85,1
4045,20.5036,8.7406,0.4201,14.2452,16.992,157.411,1
4046,143.3456,72.5993,0.0618,94.3438,85.3628,414.5126,1
4047,38.3244,14.1536,0.1558,14.1189,25.762,172.7215,1
4048,48.6294,15.5835,0.1861,50.1272,71.1767,140.79,1
4049,20.3097,9.309,0.3266,-8.3896,33.547,219.147,0
4050,30.0575,24.5733,0.1897,24.1571,25.478,74.4564,0
4051,42.5919,27.8144,0.1077,-32.1735,68.0481,88.0571,1
4052,12.9733,10.889,0.4726,-6.1525,12.1984,172.19299999999998,0
4053,31.6496,16.4815,0.5878,34.3648,77.38600000000001,394.4193,1
4054,59.2653,32.6689,0.111,-43.4507,50.8755,164.3214,1
